line_name,line_value
ln5562931-2,2.56777E-28
ln6046143-1,2.56777E-28
ln6017290-1,2.070701714
ln6505948-2,1.92583E-28
ln6076266-1,1.92583E-28
ln6381855-1,1.92583E-28
ln5683842-1,9.723588525
ln6506306-2,2.56777E-28
ln2000000-1,1.92583E-28
ln5776667-1,1.969427424
ln6134418-1,2.56777E-28
ln5712507-1,2.56777E-28
ln5985361-1,1.92583E-28
ln6409872-3,1.92583E-28
ln5865238-1,1.92583E-28
ln6138612-1,1.92583E-28
ln5928544-2,2.56777E-28
ln6380806-1,2.56777E-28
ln5928544-3,1.92583E-28
ln8979258-1,3.457602014
ln2000912-1,0.086236553
ln6440070-1,1.92583E-28
ln6077780-1,2.56777E-28
ln5804792-1,2.56777E-28
ln5472372-1,2.56777E-28
ln5655685-1,1.92583E-28
ln5896844-1,1.92583E-28
ln6199519-1,1.92583E-28
ln6411005-1,1.032710703
ln6411005-2,3.949696052
ln2000200-1,4.258377936
ln5804802-1,2.56777E-28
ln6407748-2,2.56777E-28
ln6407748-1,1.92583E-28
ln6017295-1,2.56777E-28
ln5714051-1,6.150122058
ln6350547-1,2.56777E-28
ln5774451-1,10.14336798
ln5623388-1,2.56777E-28
ln6047588-1,43.97733587
ln81048088-1,1.92583E-28
ln6106511-1,2.56777E-28
ln5895780-3,1.92583E-28
ln5473436-1,1.92583E-28
ln5473436-2,2.56777E-28
ln5513564-1,1.92583E-28
ln6140776-1,9.924968951
ln5829253-1,2.56777E-28
ln5594151-1,1.92583E-28
ln247171,15.89390965
ln5533786-1,15.89390947
ln5744323-1,2.56777E-28
ln5472394-1,15.44943847
ln5927382-1,1.711209293
ln5562918-1,11.09937454
ln5863746-1,2.56777E-28
ln5532788-3,1.92583E-28
ln5958705-1,2.56777E-28
ln5895793-1,1.92583E-28
ln6169248-1,2.56777E-28
ln5503546-1,1.92583E-28
ln6198028-1,2.56777E-28
ln5532788-2,2.56777E-28
ln5650219-1,14.3662972
ln5715017-1,1.92583E-28
ln5473449-1,1.92583E-28
ln6230793-1,1.92583E-28
ln5895803-1,15.33625858
ln6108144-1,2.56777E-28
ln5986928-1,14.36630073
ln5744358-1,14.36631369
ln5593221-1,1.771783431
ln6344714-1,1.92583E-28
ln247160,1.92583E-28
ln5653460-6,1.92583E-28
ln5653460-5,1.92583E-28
ln6129680-2,2.56777E-28
ln6047566-1,2.56777E-28
ln5798823-1,2.911314297
ln247162,1.92583E-28
ln6129680-3,8.944517713
ln5859996-1,0.368663003
ln5896831-1,2.56777E-28
ln6230695-1,0.368663851
ln8976560-3,1.982004739
ln8976560-2,2.56777E-28
ln6496337-2,1.92583E-28
ln5473414-1,2.56777E-28
ln5712475-1,12.10200121
ln5970852-1,0.838945628
ln6229794-1,0.730070513
ln5805767-1,1.981991636
ln6258530-1,0.510955833
ln5803270-3,1.92583E-28
ln5895812-1,2.56777E-28
ln5818176-1,2.444844829
ln5803270-2,0.205576021
ln6047575-2,1.92583E-28
ln2000903-1,2.56777E-28
ln6018333-1,1.92583E-28
ln6047575-3,1.92583E-28
ln5508630-1,0.551549696
ln6170291-1,1.92583E-28
ln5866266-1,2.56777E-28
ln81018876-1,2.56777E-28
ln5956501-1,1.92583E-28
ln6103924-1,2.56777E-28
ln6229804-1,14.33738982
ln6286109-1,5.620342778
ln5865247-1,14.32923644
ln6201702-2,3.004259407
ln81354563-2,14.43819301
ln6380819-1,5.620364448
ln5744336-1,5.758273293
ln6413568-1,1.92583E-28
ln6987572-4,2.56777E-28
ln6106657-1,1.92583E-28
ln6163394-1,2.56777E-28
ln8979249-2,1.92583E-28
ln5502549-1,2.56777E-28
ln6352702-1,1.92583E-28
ln8979249-1,2.56777E-28
ln2000707-1,1.92583E-28
ln5531956-1,3.088777781
ln2001010-1,2.56777E-28
ln6228304-1,1.92583E-28
ln6411369-1,1.92583E-28
ln5472363-1,2.56777E-28
ln5532753-1,1.92583E-28
ln5761784-1,1.92583E-28
ln6170336-1,1.92583E-28
ln6106559-1,2.56777E-28
ln6199528-1,1.92583E-28
ln6290219-1,2.56777E-28
ln6879074-1,1.92583E-28
ln6229817-1,2.56777E-28
ln5774486-1,2.56777E-28
ln6048626-1,0.566553175
ln5593234-1,0.551547994
ln6350538-1,1.92583E-28
ln5861084-1,2.56777E-28
ln5472350-1,1.7368967
ln5532740-1,2.56777E-28
ln6017282-1,1.92583E-28
ln6108131-1,2.56777E-28
ln6506314-2,1.92583E-28
ln6320329-1,1.92583E-28
ln6201670-1,14.97850707
ln6259989-1,14.97851473
ln5835175-1,1.92583E-28
ln5894312-1,1.92583E-28
ln5865225-1,1.92583E-28
ln5502527-1,1.086958567
ln5716232-1,1.92583E-28
ln2001308-1,1.92583E-28
ln5746548-1,12.44712433
ln5985339-1,1.672241603
ln6260002-1,1.92583E-28
ln6505944-3,9.681054873
ln6505944-2,1.92583E-28
ln5985339-2,2.56777E-28
ln6169257-1,2.56777E-28
ln5684911-1,2.56777E-28
ln5835140-1,2.56777E-28
ln5472385-1,1.92583E-28
ln5804837-1,2.56777E-28
ln6078692-1,1.92583E-28
ln5803302-1,1.92583E-28
ln5683829-1,1.92583E-28
ln6163946-1,2.56777E-28
ln6138616-1,2.56777E-28
ln5924697-1,2.56777E-28
ln6290228-2,1.92583E-28
ln5831676-1,2.56777E-28
ln5803257-1,2.56777E-28
ln6436903-4,2.56777E-28
ln6290228-5,2.56777E-28
ln5562936-1,1.92583E-28
ln6290228-6,2.56777E-28
ln6290228-7,0.650480858
ln6409778-1,1.92583E-28
ln5776672-1,1.92583E-28
ln6108153-1,1.92583E-28
ln5472376-1,0.650488425
ln6049824-1,2.56777E-28
ln6199515-1,14.63007454
ln5985365-1,3.590264271
ln6077784-1,2.56777E-28
ln6047607-1,3.600431132
ln6047584-1,1.92583E-28
ln5861005-3,0.870285147
ln6200442-1,2.56777E-28
ln5861005-2,0.319369099
ln5837361-8,2.56777E-28
ln5653486-1,40.56904702
ln6077807-1,2.56777E-28
ln5714055-1,5.460374142
ln6017299-1,2.56777E-28
ln5799561-2,0.83592896
ln5799561-1,2.56777E-28
ln5837361-7,2.56777E-28
ln6326450-1,2.56777E-28
ln6134414-1,2.56777E-28
ln5654470-1,2.56777E-28
ln2000400-1,1.92583E-28
ln5745355-1,1.92583E-28
ln5683807-1,0.227288023
ln5744327-1,9.924985909
ln6320338-1,2.56777E-28
ln6195664-1,1.92583E-28
ln5563942-5,6.946295257
ln6025724-2,5.3312E-07
ln6376708-1,6.821541519
ln5756001-1,
ln6290206-1,
ln6138593-1,
ln6350543-1,
ln6256144-4,
ln5591284-1,
ln5745257-1,
ln5591284-2,
ln6256144-3,
ln6256144-1,
ln6201702-3,
ln5624381-1,
ln5589096-1,
ln6292614-1,
ln6047562-1,
ln6229785-1,
ln6230797-1,
ln5502540-1,
ln5621857-3,
ln6170256-1,
ln6048635-1,
ln5956469-1,
ln5621857-2,
ln5653464-1,
ln6255312-1,
ln6379450-3,
ln5987956-1,
ln6138603-1,
ln5714042-1,
ln6108140-2,
ln6379450-2,
ln6108140-3,
ln6411387-1,
ln5563942-3,
ln5563942-4,
ln5472341-1,
ln5835127-1,
ln5957493-1,
ln5833631-1,
ln6047571-1,
ln6199524-1,
ln6229798-1,
ln2000907-1,
ln6350556-2,
ln6350556-3,
ln6061820-1,
ln5774460-1,
ln5926332-1,
ln2000413-1,
ln6261021-1,
ln6229808-1,
ln6320325-1,
ln6260019-1,
ln5774495-1,
ln5895767-1,
ln6290215-1,
ln2001014-1,
ln5562927-1,
ln5866235-1,
ln6258463-1,
ln5804811-1,
ln6025724-5,
ln6077771-1,
ln6259998-2,
ln6411365-1,
ln6259998-3,
ln5472367-1,
ln5593230-1,
ln6349988-1,
ln6199546-1,
ln6017286-1,
ln6350534-1,
ln5623397-1,
ln5956456-1,
ln8940662-1,
ln2001210-1,
ln6228396-1,
ln5926310-3,
ln6411378-1,
ln6437757-1,
ln2001001-1,
ln5926310-2,
ln6259985-1,
ln5472354-1,
ln6274208-2,
ln6048524-1,
ln6274208-1,
ln5623407-1,
ln6506310-2,
ln6199511-1,
ln5622467-1,
ln6407206-1,
ln5683816-1,
ln5865229-1,
ln5531195-1,
ln5927297-1,
ln5622467-4,
ln6350569-1,
ln5989332-1,
ln6014135-1,
ln5744371-1,
ln5986919-1,
ln5652983-1,
ln5472389-1,
ln6078768-1,
ln5534970-1,
ln6505940-2,
ln5717630-1,
hvmv_sub_connector,
hvmv_sub_hsb,
ln5513564-2,
